"pontoId","lat","lon","pathBTS1","pathBTS2","pathBTS3","pathBTS4","pathBTS5","pathBTS6","taBTS1","taBTS2","taBTS3","taBTS4","taBTS5","taBTS6"
370,-8.075607,-34.896236,116.856666666667,109.056666666667,131.49,122.723333333333,126.323333333333,133.89,1,0,2,0,2,2
1596,-8.069586,-34.890732,106.59,135.123333333333,117.823333333333,114.39,106.823333333333,119.823333333333,0,1,3,1,0,1
1480,-8.069894,-34.896286,103.24,106.24,110.29,97.09,122.69,119.09,0,1,2,1,1,1
2733,-8.0636,-34.895966,132.39,109.29,129.49,131.856666666667,131.29,123.323333333333,1,2,3,2,1,0
2186,-8.067132,-34.894196,123.09,124.956666666667,123.99,127.023333333333,123.356666666667,94.2566666666667,0,1,3,1,0,0
1749,-8.069192,-34.888149,125.09,129.14,132.34,122.34,106.915,126.24,0,1,4,1,0,1
192,-8.076434,-34.895634,119.756666666667,100.89,132.29,117.256666666667,129.323333333333,139.823333333333,1,0,2,0,2,2
115,-8.076993,-34.897499,116.59,82.74,133.715,120.765,127.74,137.09,1,0,2,0,2,2
1826,-8.068961,-34.888599,116.065,131.54,129.09,125.265,105.515,133.115,0,1,4,1,0,1
31,-8.077474,-34.898914,118.715,78.365,123.19,118.84,128.215,132.79,2,0,1,0,2,2
2161,-8.067335,-34.890186,128.84,129.515,130.89,107.265,97.815,137.84,0,1,4,1,0,1
2818,-8.062787,-34.897289,131.79,105.09,125.656666666667,105.756666666667,128.49,115.99,1,2,3,2,1,0
739,-8.073216,-34.896381,93.59,113.04,91.94,104.29,119.44,127.54,1,0,2,0,2,1
904,-8.072575,-34.896355,108.69,118.14,119.84,107.89,118.39,140.99,1,0,2,0,1,1
2333,-8.06621,-34.889225,124.04,134.44,132.29,122.64,92.04,139.89,0,2,4,2,0,1
1400,-8.070116,-34.893864,103.823333333333,118.49,121.323333333333,103.19,104.19,109.79,0,1,3,1,1,1
2249,-8.066818,-34.893753,123.223333333333,135.423333333333,128.856666666667,124.356666666667,127.09,110.656666666667,0,1,3,1,0,0
2269,-8.066692,-34.893692,114.59,129.39,131.19,125.49,118.523333333333,115.156666666667,0,1,3,1,0,0
732,-8.07323,-34.896503,100.59,117.49,113.056666666667,104.99,126.756666666667,120.256666666667,1,0,2,0,2,1
2270,-8.066692,-34.889763,132.156666666667,122.423333333333,132.29,110.223333333333,104.356666666667,140.623333333333,0,2,4,2,0,1
1145,-8.071256,-34.900791,121.59,123.59,116.256666666667,121.69,135.923333333333,123.323333333333,1,1,1,1,2,1
386,-8.075521,-34.893093,116.856666666667,119.223333333333,126.456666666667,106.09,124.623333333333,133.856666666667,1,0,2,0,2,2
1747,-8.069201,-34.895596,104.723333333333,118.323333333333,123.123333333333,102.623333333333,119.856666666667,116.323333333333,0,1,2,1,1,0
693,-8.073597,-34.890488,96.59,131.923333333333,126.59,115.69,103.99,135.223333333333,1,0,3,0,1,2
1860,-8.068862,-34.888805,118.523333333333,132.99,128.556666666667,122.456666666667,108.523333333333,128.623333333333,0,1,4,1,0,1
2535,-8.065174,-34.886002,128.54,131.315,136.965,129.915,120.69,138.09,1,2,4,2,0,1
697,-8.073538,-34.897491,112.59,99.04,93.04,101.19,129.39,138.74,1,0,2,0,2,1
2837,-8.062437,-34.887695,134.356666666667,136.59,140.19,141.356666666667,141.19,144.523333333333,1,3,4,3,0,1
412,-8.075448,-34.892918,112.24,125.74,124.54,107.79,122.69,130.09,1,0,3,0,2,2
733,-8.073227,-34.896519,99.64,106.99,102.64,100.14,120.29,133.54,1,0,2,0,2,1
2176,-8.067173,-34.893955,111.09,131.256666666667,128.256666666667,126.79,123.056666666667,108.156666666667,0,1,3,1,0,0
2775,-8.063272,-34.886692,132.823333333333,140.79,141.056666666667,136.89,142.223333333333,147.79,1,3,5,3,0,1
1776,-8.069124,-34.891346,120.79,134.79,129.69,119.023333333333,93.3233333333333,127.256666666667,0,1,3,1,0,1
2707,-8.063761,-34.886078,122.756666666667,138.89,140.59,129.29,140.523333333333,144.59,1,2,5,2,0,1
2265,-8.066721,-34.896595,112.123333333333,108.923333333333,124.623333333333,113.823333333333,127.09,87.8233333333333,0,1,3,1,1,0
1125,-8.071398,-34.892067,108.09,124.69,130.323333333333,104.056666666667,93.4566666666667,697.360972720989,0,1,3,1,1,1
1817,-8.068982,-34.895947,111.723333333333,119.156666666667,112.79,102.723333333333,126.756666666667,112.023333333333,0,1,2,1,1,0
2079,-8.068107,-34.892117,114.44,129.19,127.14,107.14,119.14,116.09,0,1,3,1,0,0
122,-8.076941,-34.899525,119.24,116.74,126.14,139.84,137.24,142.89,2,1,1,1,2,2
59,-8.077353,-34.8988,120.223333333333,79.7566666666667,122.923333333333,118.39,129.223333333333,136.856666666667,2,0,1,0,2,2
1102,-8.071583,-34.897121,104.723333333333,123.49,121.923333333333,112.956666666667,126.323333333333,117.49,1,1,2,1,1,1
1707,-8.069283,-34.900566,122.356666666667,124.69,120.056666666667,123.69,135.423333333333,119.623333333333,1,1,2,1,2,1
2013,-8.068495,-34.891293,114.523333333333,125.79,123.59,116.09,116.29,111.323333333333,0,1,3,1,0,1
984,-8.072394,-34.893589,103.956666666667,123.856666666667,106.29,105.356666666667,108.756666666667,126.39,0,0,2,0,1,1
1981,-8.068574,-34.891171,115.49,126.823333333333,127.556666666667,118.423333333333,112.323333333333,109.556666666667,0,1,3,1,0,1
1448,-8.069979,-34.890102,100.956666666667,137.723333333333,128.056666666667,121.69,114.356666666667,133.19,0,1,3,1,0,1
1617,-8.069528,-34.894989,106.023333333333,130.223333333333,115.123333333333,112.956666666667,106.79,109.756666666667,0,1,2,1,1,1
2407,-8.065813,-34.89003,140.623333333333,132.923333333333,130.656666666667,124.59,116.49,135.156666666667,0,2,4,2,0,0
1160,-8.071154,-34.892006,109.59,127.29,129.89,103.09,89.04,132.49,0,1,3,1,1,1
802,-8.072932,-34.895802,108.04,118.79,123.04,110.49,120.89,121.14,1,0,2,0,1,1
2385,-8.065832,-34.8918,140.39,133.59,135.74,133.34,119.99,121.24,0,2,3,2,0,0
2891,-8.061517,-34.902641,127.79,106.34,129.49,130.89,126.94,131.59,2,3,3,3,2,1
398,-8.075474,-34.892975,118.856666666667,127.123333333333,124.19,108.99,132.823333333333,128.49,1,0,3,0,2,2
2583,-8.064793,-34.889526,131.99,129.99,127.69,132.756666666667,122.623333333333,138.623333333333,0,2,4,2,0,1
1695,-8.069313,-34.889553,125.34,138.89,133.59,113.89,107.69,134.49,0,1,3,1,0,1
2361,-8.065978,-34.896664,124.223333333333,110.856666666667,126.523333333333,112.49,121.19,108.356666666667,0,2,3,2,1,0
1191,-8.070948,-34.895863,113.14,112.49,118.54,103.79,117.39,117.19,0,1,2,1,1,1
2561,-8.064989,-34.889549,139.39,134.49,134.856666666667,129.256666666667,120.19,136.79,0,2,4,2,0,1
469,-8.075068,-34.891682,117.156666666667,124.323333333333,127.99,97.89,125.09,135.89,1,0,3,0,1,2
918,-8.072545,-34.890686,104.39,130.69,125.59,111.79,101.79,139.14,0,1,3,1,1,1
100,-8.077094,-34.897816,118.29,81.09,128.79,117.19,126.19,129.54,2,0,2,0,2,2
701,-8.073506,-34.897392,112.89,107.023333333333,90.4566666666667,102.99,130.89,137.19,1,0,2,0,2,1
211,-8.076408,-34.899731,127.34,116.99,128.84,134.89,135.74,141.99,2,1,1,1,2,2
2251,-8.066795,-34.896458,114.89,113.59,123.14,123.49,129.44,94.34,0,1,3,1,1,0
305,-8.075975,-34.899868,122.34,114.54,125.54,133.24,136.14,140.79,2,1,1,1,2,2
2587,-8.064753,-34.901417,124.34,121.24,126.74,121.59,130.94,125.69,1,2,2,2,2,1
2147,-8.067512,-34.89341,115.923333333333,117.123333333333,120.756666666667,113.856666666667,118.523333333333,109.256666666667,0,1,3,1,0,0
2196,-8.067078,-34.894302,125.356666666667,122.69,126.69,123.39,122.79,99.0233333333333,0,1,3,1,0,0
2565,-8.064969,-34.885334,126.99,138.123333333333,139.956666666667,119.823333333333,120.523333333333,143.423333333333,1,2,5,2,0,1
1156,-8.071177,-34.900822,120.556666666667,122.323333333333,123.123333333333,121.623333333333,133.723333333333,123.656666666667,1,1,1,1,2,1
1244,-8.070731,-34.900879,119.123333333333,126.923333333333,125.056666666667,123.823333333333,131.356666666667,128.79,1,1,1,1,2,1
343,-8.075774,-34.893726,112.44,122.59,128.09,105.49,121.24,137.29,1,0,2,0,2,2
2805,-8.062897,-34.897297,132.456666666667,98.79,125.89,116.723333333333,128.256666666667,116.29,1,2,3,2,1,0
72,-8.07729,-34.89838,117.84,81.84,121.69,122.64,131.34,138.84,2,0,1,0,2,2
1318,-8.070491,-34.893162,101.94,124.49,118.44,104.94,109.64,113.79,0,1,3,1,1,1
2500,-8.065465,-34.89381,129.456666666667,119.956666666667,126.956666666667,131.59,121.656666666667,112.223333333333,0,2,3,2,0,0
1887,-8.06881,-34.888927,123.056666666667,132.79,134.29,124.49,101.356666666667,130.49,0,1,4,1,0,1
2238,-8.066879,-34.895733,124.856666666667,123.056666666667,116.323333333333,113.49,124.023333333333,101.19,0,1,3,1,1,0
2543,-8.065092,-34.894001,128.056666666667,119.023333333333,125.29,128.456666666667,115.323333333333,113.556666666667,0,2,3,2,0,0
401,-8.075468,-34.900024,127.99,110.09,119.89,131.59,139.09,136.99,2,1,1,1,2,2
2363,-8.065964,-34.8885,125.656666666667,137.956666666667,135.956666666667,125.523333333333,109.456666666667,138.156666666667,0,2,4,2,0,1
1377,-8.070217,-34.897331,98.99,115.19,117.49,111.756666666667,120.856666666667,98.0233333333333,0,1,2,1,1,1
1562,-8.069654,-34.895889,92.24,122.69,119.19,107.89,117.34,119.04,0,1,2,1,1,1
1637,-8.069477,-34.898659,112.556666666667,110.956666666667,114.99,116.223333333333,114.423333333333,104.59,1,1,2,1,1,1
2225,-8.066935,-34.894604,124.356666666667,115.49,121.923333333333,122.89,122.923333333333,93.59,0,1,3,1,1,0
2191,-8.06711,-34.893887,118.99,131.19,133.34,117.49,127.94,113.64,0,1,3,1,0,0
1595,-8.069586,-34.898396,107.356666666667,115.09,121.756666666667,116.056666666667,120.19,106.523333333333,1,1,2,1,1,1
1123,-8.071407,-34.897064,106.99,123.156666666667,121.19,118.59,133.423333333333,123.49,1,1,2,1,1,1
64,-8.07733,-34.898716,120.623333333333,82.1233333333333,123.39,124.056666666667,126.69,133.99,2,0,1,0,2,2
1785,-8.069088,-34.899662,106.456666666667,114.39,117.123333333333,117.456666666667,119.823333333333,106.223333333333,1,1,2,1,2,1
2696,-8.063826,-34.89706,126.99,105.59,124.79,109.89,128.356666666667,118.29,1,2,3,2,1,0
2825,-8.062643,-34.887447,139.49,137.89,141.623333333333,137.29,137.49,146.656666666667,1,3,4,3,0,1
1639,-8.069473,-34.897377,105.09,108.64,117.69,101.64,125.79,115.84,0,1,2,1,1,1
1692,-8.069324,-34.89904,101.34,112.19,117.49,115.69,112.04,103.49,1,1,2,1,2,1
865,-8.07269,-34.900665,123.456666666667,116.99,123.956666666667,123.856666666667,138.39,127.123333333333,1,1,1,1,2,2
1196,-8.070922,-34.891926,104.423333333333,129.39,130.19,112.956666666667,89.2233333333333,132.456666666667,0,1,3,1,1,1
807,-8.072927,-34.895584,99.99,124.29,90.34,109.84,122.54,124.24,1,0,2,0,1,1
799,-8.072937,-34.895741,100.79,116.823333333333,116.69,104.123333333333,117.89,125.256666666667,1,0,2,0,1,1
2403,-8.065819,-34.891003,140.59,135.69,133.69,133.923333333333,111.423333333333,123.423333333333,0,2,4,2,0,0
363,-8.075657,-34.896229,115.64,111.79,130.64,124.79,122.54,135.39,1,0,2,0,2,22.1780424242185
1418,-8.070053,-34.897274,99.3233333333333,117.623333333333,118.856666666667,112.623333333333,117.956666666667,103.456666666667,0,1,2,1,1,1
440,-8.075313,-34.89246,113.89,128.09,127.423333333333,103.856666666667,118.556666666667,135.323333333333,1,0,3,0,1,2
523,-8.074599,-34.89019,112.856666666667,124.456666666667,131.423333333333,100.923333333333,131.09,149.656666666667,1,0,3,0,1,2
672,-8.073761,-34.8983,124.756666666667,98.5233333333333,97.3566666666667,100.29,134.39,127.756666666667,1,0,2,0,2,2
879,-8.072634,-34.890709,94.09,120.69,117.956666666667,107.19,107.356666666667,131.19,0,1,3,1,1,1
2519,-8.065319,-34.892906,131.64,127.24,130.89,125.44,120.04,121.74,0,2,3,2,0,0
861,-8.072695,-34.896069,99.7566666666667,115.623333333333,120.956666666667,109.29,120.923333333333,128.656666666667,1,0,2,0,1,1
1973,-8.068585,-34.889366,125.39,134.29,132.723333333333,118.656666666667,107.756666666667,130.823333333333,0,1,4,1,0,1
891,-8.072604,-34.894436,89.79,108.94,109.79,85.79,109.84,121.04,0,0,2,0,1,1
1791,-8.06907,-34.895805,108.14,114.94,120.94,102.04,121.79,110.84,0,1,2,1,1,0
2292,-8.066543,-34.895298,111.823333333333,115.756666666667,120.956666666667,122.056666666667,120.89,98.4566666666667,0,1,3,1,1,0
2835,-8.062466,-34.887657,134.14,137.34,141.94,140.34,141.89,142.54,1,3,4,3,0,1
1082,-8.071775,-34.900764,128.956666666667,117.523333333333,115.89,124.623333333333,138.09,128.023333333333,1,1,1,1,2,1
720,-8.073298,-34.896614,99.09,118.256666666667,94.6566666666667,108.956666666667,123.656666666667,127.923333333333,1,0,2,0,2,1
2179,-8.067161,-34.890068,131.723333333333,126.156666666667,134.623333333333,112.19,104.89,138.29,0,1,4,1,0,1
2101,-8.068022,-34.890579,126.823333333333,131.69,133.923333333333,123.923333333333,102.056666666667,126.69,0,1,3,1,0,1
435,-8.075356,-34.900066,123.94,113.89,122.39,135.19,135.39,135.84,2,1,1,1,2,2
2245,-8.066825,-34.894756,123.315,125.115,127.315,126.365,123.74,101.39,0,1,3,1,1,0
2137,-8.067663,-34.890396,123.556666666667,126.023333333333,127.69,111.223333333333,97.39,130.556666666667,0,1,3,1,0,1
2384,-8.065832,-34.891869,139.056666666667,133.09,136.19,134.323333333333,108.156666666667,125.09,0,2,3,2,0,0
2675,-8.06393,-34.889126,125.49,130.99,132.165,134.465,131.94,140.415,1,2,4,2,0,1
2346,-8.066086,-34.896355,120.24,112.59,130.14,115.99,124.34,103.44,0,2,3,2,1,0
924,-8.072536,-34.896286,101.797692307692,120.828461538462,117.543846153846,103.69,118.428461538462,127.920769230769,1,0,2,0,1,1
620,-8.074096,-34.899632,124.423333333333,106.323333333333,100.99,114.99,135.623333333333,140.223333333333,1,1,1,1,2,2
1993,-8.068563,-34.889477,118.423333333333,132.59,135.523333333333,119.49,105.023333333333,128.456666666667,0,1,4,1,0,1
2102,-8.068021,-34.890598,126.156666666667,130.79,134.79,121.856666666667,95.1233333333333,127.523333333333,0,1,3,1,0,1
2139,-8.067629,-34.896717,114.19,107.256666666667,107.423333333333,91.3566666666667,122.423333333333,108.456666666667,0,1,2,1,1,0
2253,-8.066782,-34.894844,117.29,131.223333333333,128.923333333333,127.69,122.056666666667,103.723333333333,0,1,3,1,1,0
706,-8.07345,-34.890553,96.59,133.323333333333,126.956666666667,114.823333333333,114.456666666667,140.823333333333,1,0,3,0,1,1
1532,-8.069741,-34.895927,98.19,121.256666666667,116.523333333333,106.323333333333,116.923333333333,120.123333333333,0,1,2,1,1,1
2782,-8.063195,-34.886772,126.423333333333,133.356666666667,142.456666666667,144.19,142.456666666667,144.556666666667,1,3,5,3,0,1
2930,-8.060549,-34.905396,137.14,135.69,127.24,127.49,135.14,132.89,2,3,3,3,3,2
1094,-8.071667,-34.892143,105.89,122.24,123.79,106.39,97.79,137.765,0,0,3,0,1,1
1284,-8.070606,-34.896755,93.715,112.215,121.54,97.74,125.965,117.165,0,1,2,1,1,1
1004,-8.072309,-34.900696,121.89,113.99,116.856666666667,110.023333333333,136.223333333333,125.123333333333,1,1,1,1,2,1
858,-8.072716,-34.896481,96.2233333333333,100.123333333333,117.69,93.3566666666667,122.623333333333,125.656666666667,1,0,2,0,1,1
1941,-8.068654,-34.889565,124.723333333333,130.523333333333,136.99,115.756666666667,105.09,130.423333333333,0,1,4,1,0,1
2792,-8.06306,-34.888618,121.756666666667,128.29,136.09,130.423333333333,132.89,136.056666666667,1,2,4,2,0,1
2650,-8.064065,-34.897079,131.623333333333,108.323333333333,124.123333333333,109.923333333333,126.523333333333,111.223333333333,1,2,3,2,1,0
2668,-8.063974,-34.885845,117.323333333333,128.99,135.023333333333,128.69,137.823333333333,140.856666666667,1,2,5,2,0,1
2469,-8.065682,-34.8937,129.49,116.823333333333,124.523333333333,130.023333333333,117.19,112.79,0,2,3,2,0,0
313,-8.075933,-34.896141,116.923333333333,104.823333333333,127.09,121.623333333333,132.79,134.79,1,0,2,0,2,2
2058,-8.068277,-34.891758,110.19,128.84,125.19,117.99,117.24,114.39,0,1,3,1,0,0
425,-8.075415,-34.900043,128.156666666667,109.723333333333,119.79,131.99,139.856666666667,139.79,2,1,1,1,2,2
512,-8.074667,-34.900291,117.023333333333,125.156666666667,100.59,127.823333333333,137.723333333333,140.123333333333,1,1,1,1,2,2
71,-8.077293,-34.898491,113.59,86.4233333333333,123.29,126.923333333333,130.423333333333,135.99,2,0,1,0,2,2
2817,-8.062799,-34.88726,132.923333333333,138.79,140.823333333333,131.856666666667,137.19,145.49,1,3,4,3,0,1
1738,-8.069224,-34.895569,108.49,124.69,116.523333333333,104.89,108.823333333333,113.323333333333,0,1,2,1,1,0
670,-8.073764,-34.898315,120.99,101.09,94.94,103.69,137.59,132.04,1,0,2,0,2,2
2656,-8.064023,-34.894581,137.123333333333,115.556666666667,122.756666666667,133.156666666667,126.356666666667,117.623333333333,0,2,3,2,1,0
1330,-8.070448,-34.896748,109.356666666667,106.823333333333,119.423333333333,96.9566666666667,126.29,121.023333333333,0,1,2,1,1,1
1073,-8.071859,-34.897263,104.056666666667,114.79,122.523333333333,104.023333333333,129.923333333333,114.323333333333,1,0,2,0,1,1
2285,-8.066609,-34.895313,123.09,112.723333333333,119.89,122.49,125.723333333333,96.4233333333333,0,1,3,1,1,0
2905,-8.061223,-34.904346,136.04,113.09,129.14,134.64,127.19,130.44,2,3,3,3,3,2
2839,-8.062417,-34.887726,132.756666666667,135.256666666667,140.19,139.59,138.723333333333,146.79,1,3,4,3,0,1
2032,-8.068447,-34.896996,107.49,119.94,119.94,116.49,121.59,109.39,0,1,2,1,1,0
1535,-8.069731,-34.89056,109.39,135.14,120.94,111.14,112.34,106.79,0,1,3,1,0,1
2122,-8.067873,-34.892315,128.69,123.64,125.94,118.14,125.54,106.59,0,1,3,1,0,0
1951,-8.068633,-34.896378,108.69,117.823333333333,115.09,110.156666666667,122.59,107.023333333333,0,1,2,1,1,0
2785,-8.063148,-34.901367,141.99,127.823333333333,135.456666666667,125.656666666667,133.123333333333,133.156666666667,2,2,2,2,2,1
224,-8.076381,-34.895527,113.123333333333,90.8233333333333,134.823333333333,113.39,130.656666666667,139.123333333333,1,0,2,0,2,2
846,-8.072784,-34.894295,89.74,105.54,112.04,87.74,114.39,121.34,0,0,2,0,1,1
665,-8.073777,-34.893894,91.09,111.84,109.94,94.99,109.54,109.54,1,0,2,0,1,1
2006,-8.068521,-34.896652,100.023333333333,122.356666666667,119.056666666667,115.823333333333,125.056666666667,120.856666666667,0,1,2,1,1,0
934,-8.072507,-34.896744,107.656666666667,99.79,122.856666666667,90.0233333333333,114.256666666667,137.556666666667,1,0,2,0,1,1
411,-8.075448,-34.893459,113.09,117.49,120.99,115.59,113.023333333333,138.256666666667,1,0,2,0,2,2
1459,-8.069946,-34.897518,107.44,116.69,121.64,109.49,119.49,114.34,1,1,2,1,1,1
798,-8.072939,-34.895676,105.29,121.523333333333,106.556666666667,108.756666666667,122.556666666667,126.123333333333,1,0,2,0,1,1
485,-8.074916,-34.891209,124.39,123.29,127.223333333333,99.09,129.256666666667,146.123333333333,1,0,3,0,1,2
1009,-8.072272,-34.896671,104.24,99.14,121.89,90.74,125.94,128.79,1,0,2,0,1,1
758,-8.073155,-34.896557,99.9233333333333,99.3233333333333,123.156666666667,94.29,129.723333333333,123.89,1,0,2,0,2,1
497,-8.074799,-34.900253,123.34,107.09,121.34,121.44,140.74,131.09,1,1,1,1,2,2
149,-8.076726,-34.89962,119.64,106.49,117.19,135.39,135.09,142.14,2,1,1,1,2,2
1957,-8.068611,-34.891102,121.89,131.115,123.09,119.515,92.74,107.415,0,1,3,1,0,1
196,-8.076431,-34.895622,118.056666666667,92.5566666666667,130.89,112.456666666667,128.456666666667,136.29,1,0,2,0,2,2
1496,-8.069847,-34.890697,107.356666666667,111.023333333333,114.59,100.59,85.5566666666667,126.19,0,1,3,1,0,1
820,-8.072888,-34.896637,99.7233333333333,116.023333333333,122.656666666667,98.8233333333333,120.423333333333,128.623333333333,1,0,2,0,2,1
1107,-8.071556,-34.900784,118.556666666667,113.89,118.79,116.29,134.056666666667,129.523333333333,1,1,1,1,2,1
1112,-8.071496,-34.892082,112.823333333333,133.223333333333,127.89,102.89,99.9566666666667,133.09,0,1,3,1,1,1
516,-8.074647,-34.890316,111.856666666667,122.39,132.923333333333,97.4233333333333,131.423333333333,148.623333333333,1,0,3,0,1,2
2567,-8.064939,-34.885262,121.64,134.64,135.04,124.29,130.14,134.14,1,2,5,2,0,1
2166,-8.067248,-34.890129,125.856666666667,123.123333333333,131.823333333333,111.423333333333,101.99,140.556666666667,0,1,4,1,0,1
1740,-8.069221,-34.899311,99.44,110.89,116.64,119.59,114.04,100.69,1,1,2,1,2,1
1246,-8.070728,-34.896774,104.44,123.99,121.34,103.64,134.04,123.79,0,1,2,1,1,1
2391,-8.065825,-34.891384,139.656666666667,134.69,134.623333333333,135.59,106.39,108.756666666667,0,2,3,2,0,0
165,-8.07661,-34.896557,114.256666666667,101.89,128.323333333333,113.256666666667,128.556666666667,138.556666666667,1,0,2,0,2,2
2787,-8.06313,-34.886845,125.69,138.323333333333,142.19,142.056666666667,146.89,146.823333333333,1,3,5,3,0,1
1153,-8.071205,-34.891846,105.423333333333,117.423333333333,126.623333333333,97.19,104.623333333333,131.69,0,1,3,1,1,1
1665,-8.069393,-34.898869,109.34,110.94,118.94,109.14,114.64,108.74,1,1,2,1,2,1
2764,-8.063383,-34.886536,122.623333333333,140.723333333333,141.956666666667,138.89,139.823333333333,144.29,1,3,5,3,0,1
2532,-8.065207,-34.886093,121.023333333333,128.79,133.89,128.056666666667,122.723333333333,135.023333333333,1,2,4,2,0,1
2352,-8.066043,-34.901215,120.79,120.94,122.84,112.89,129.64,118.79,1,2,2,2,2,1
955,-8.072473,-34.892658,97.24,122.69,118.14,108.94,102.34,116.64,0,0,3,0,1,1
1989,-8.068568,-34.896793,104.423333333333,122.29,114.69,113.69,117.69,112.023333333333,0,1,2,1,1,0
266,-8.076185,-34.89502,112.49,113.615,130.265,105.99,127.715,141.34,1,0,2,0,2,2
455,-8.075187,-34.900101,122.69,113.24,131.69,127.49,136.59,136.59,2,1,1,1,2,2
61,-8.077342,-34.89938,132.14,116.39,130.49,142.39,132.34,135.04,2,0,1,0,3,2
2486,-8.065569,-34.896976,126.19,101.19,121.94,113.79,122.94,92.69,1,2,3,2,1,0
1271,-8.070657,-34.896835,92.9566666666667,114.69,117.056666666667,109.623333333333,127.656666666667,119.756666666667,0,1,2,1,1,1
2722,-8.063666,-34.896717,123.923333333333,106.29,127.223333333333,127.99,121.89,113.223333333333,1,2,3,2,1,0
648,-8.073894,-34.893867,89.0566666666667,110.89,108.356666666667,90.1566666666667,112.29,105.023333333333,1,0,2,0,1,1
371,-8.0756,-34.893547,114.923333333333,116.623333333333,126.656666666667,107.39,122.29,136.023333333333,1,0,2,0,2,2
1880,-8.068828,-34.900372,108.94,110.24,125.99,119.49,124.89,107.39,1,1,2,1,2,1
2608,-8.064492,-34.901459,128.04,119.09,128.94,117.64,128.24,124.34,1,2,2,2,2,1
1140,-8.07129,-34.900772,117.89,118.59,126.09,123.74,138.29,128.69,1,1,1,1,2,1
1575,-8.069619,-34.894821,103.523333333333,122.456666666667,123.023333333333,118.923333333333,106.123333333333,112.123333333333,0,1,2,1,1,1
388,-8.075513,-34.893074,120.59,122.056666666667,125.956666666667,104.79,132.023333333333,136.69,1,0,2,0,2,2
1739,-8.069223,-34.888103,125.59,133.04,130.49,131.54,110.34,133.115,0,1,4,1,0,1
438,-8.075328,-34.89249,118.59,128.49,128.99,108.04,122.64,141.74,1,0,3,0,1,2
2502,-8.065449,-34.886761,123.156666666667,130.09,131.656666666667,124.123333333333,120.19,128.056666666667,1,2,4,2,0,1
284,-8.076097,-34.899826,128.756666666667,112.923333333333,119.156666666667,133.823333333333,138.123333333333,137.923333333333,2,1,1,1,2,2
1521,-8.069772,-34.897957,98.09,115.823333333333,120.59,113.556666666667,123.09,99.79,1,1,2,1,1,1
2040,-8.068396,-34.889698,121.956666666667,134.056666666667,136.756666666667,117.056666666667,107.923333333333,130.923333333333,0,1,4,1,0,1
40,-8.077424,-34.899025,121.09,83.8233333333333,126.89,122.09,126.19,138.49,2,0,1,0,3,2
2527,-8.065246,-34.892952,133.256666666667,121.656666666667,130.89,125.39,122.256666666667,118.756666666667,0,2,3,2,0,0
1752,-8.069183,-34.895641,108.523333333333,123.123333333333,110.756666666667,105.423333333333,105.69,120.39,0,1,2,1,1,0
1905,-8.068742,-34.889637,129.49,135.59,134.09,120.265,103.49,128.89,0,1,3,1,0,1
1805,-8.069023,-34.895912,102.623333333333,116.323333333333,118.09,110.09,115.523333333333,113.156666666667,0,1,2,1,1,0
1468,-8.069924,-34.89753,107.356666666667,116.823333333333,117.156666666667,114.356666666667,124.823333333333,111.556666666667,1,1,2,1,1,1
1384,-8.070173,-34.893761,101.49,117.823333333333,119.056666666667,101.056666666667,103.056666666667,104.39,0,1,3,1,1,1
